201.774	488.227
203.223	591.999
204.298	530.647
205.674	384.854
207.322	409.435
208.471	491.339
209.697	385.902
211.197	440.682
212.347	541.978
213.321	461.579
214.822	432.657
216.349	514.030
217.573	426.870
219.000	406.150
220.273	462.697
221.347	443.782
222.848	385.561
224.374	397.511
225.474	444.118
226.849	394.860
228.198	429.248
229.298	474.108
230.421	341.512
231.920	336.473
233.471	453.025
234.422	401.880
235.749	377.398
237.325	384.707
238.450	358.085
239.898	382.576
241.348	445.534
242.449	455.552
243.849	387.165
245.247	317.922
246.471	297.333
247.922	274.703
249.198	319.868
250.321	400.008
251.498	315.329
252.874	277.024
254.424	315.133
255.648	277.842
256.998	324.628
258.274	353.004
259.248	311.651
260.750	268.398
262.175	245.756
263.350	305.581
264.898	292.222
266.198	276.452
267.298	311.801
268.424	259.067
269.774	269.852
271.372	307.039
272.524	275.247
273.798	286.343
275.147	302.957
276.274	291.091
277.849	310.201
279.322	308.879
280.398	289.457
281.850	276.700
283.197	285.636
284.246	291.577
285.824	249.646
287.249	246.866
288.297	288.743
289.522	247.417
290.875	227.789
292.201	257.501
293.350	221.427
294.776	243.438
296.248	305.055
297.373	300.826
298.798	253.679
300.123	246.746
301.323	257.983
302.848	239.450
304.199	283.503
305.300	321.034
306.349	254.501
307.698	210.732
309.198	221.397
310.447	200.159
311.848	224.317
313.098	266.270
314.172	232.405
315.699	173.867
317.174	173.315
318.373	220.507
319.524	195.345
320.748	203.497
322.097	224.649
323.375	173.840
324.850	183.036
326.274	223.118
327.424	194.016
328.774	189.158
330.098	205.667
331.321	183.023
332.848	167.432
334.223	193.202
335.349	211.025
336.775	189.337
338.097	207.374
339.296	203.878
340.822	147.598
342.097	173.892
343.071	234.519
344.273	195.453
345.623	165.675
346.922	177.439
348.172	167.108
349.747	179.640
351.225	212.572
352.325	206.430
353.749	173.066
355.174	163.953
356.274	165.795
357.599	165.416
358.948	204.813
360.047	220.851
361.222	175.674
362.697	170.907
364.146	195.352
365.422	166.028
366.771	159.126
368.021	187.328
369.225	162.082
370.751	131.833
372.150	155.439
373.249	171.525
374.622	155.696
375.973	173.214
377.074	173.160
378.398	124.437
379.896	136.506
381.197	171.320
382.448	140.128
383.774	137.906
384.974	171.738
386.222	146.826
387.723	123.869
389.125	154.449
390.248	163.528
391.599	135.516
392.974	137.757
394.123	139.124
395.524	114.796
396.997	139.019
398.222	162.271
399.298	132.304
400.647	128.610
402.071	145.092
403.323	146.237
404.674	142.300
406.023	154.545
407.248	167.195
408.746	130.661
410.146	124.178
411.273	146.099
412.600	125.745
413.847	130.901
415.096	149.631
416.297	119.265
417.698	120.702
419.123	136.583
420.323	116.748
421.799	115.341
423.146	131.343
424.247	128.565
425.675	112.728
427.026	110.786
428.225	114.431
429.621	115.536
430.997	132.049
432.223	133.901
433.472	103.821
434.847	102.805
436.223	125.793
437.474	126.035
438.824	114.586
440.147	125.292
441.247	114.244
442.647	98.530
444.024	118.779
445.223	128.098
446.723	113.483
448.098	118.167
449.198	120.693
450.574	100.886
451.950	109.506
453.074	127.225
454.297	104.484
455.698	101.330
456.948	118.017
458.273	104.760
459.748	100.598
460.998	113.901
462.123	111.273
463.624	96.844
464.999	102.743
466.099	108.839
467.548	99.156
468.898	108.936
470.050	119.857
471.301	92.893
472.676	90.645
474.026	111.276
475.349	100.363
476.723	88.208
478.097	94.185
479.198	94.606
480.572	87.085
481.972	95.790
483.048	106.297
484.398	90.026
485.799	95.156
487.050	108.461
488.299	90.977
489.649	90.257
490.999	96.223
492.348	84.867
493.723	81.127
494.975	90.498
496.202	88.380
497.573	80.442
498.823	86.504
500.049	90.823
501.523	78.125
502.899	83.818
504.024	95.081
505.274	85.458
506.649	82.143
507.997	82.462
509.246	71.636
510.623	71.930
511.975	90.941
513.199	87.083
514.548	73.744
515.800	78.799
516.998	76.281
518.347	67.600
519.775	75.952
521.026	78.381
522.373	73.063
523.748	77.936
524.923	78.678
526.272	69.761
527.696	69.408
528.922	80.716
530.149	79.609
531.425	70.704
532.698	76.237
534.048	79.324
535.398	71.260
536.746	74.686
537.970	75.521
539.222	67.732
540.597	70.512
541.948	75.665
543.199	69.697
544.523	66.064
545.774	68.922
547.073	61.805
548.548	58.408
549.798	64.781
550.898	62.778
552.222	49.340
553.597	42.913
554.773	38.413
556.123	26.462
557.698	20.989
559.122	23.516
560.498	27.962
561.898	38.668
563.198	49.097
564.549	48.621
565.873	48.474
567.097	57.439
568.223	58.056
569.548	53.591
570.950	55.346
572.126	56.524
573.325	52.968
574.774	55.669
576.149	57.903
577.375	52.218
578.774	54.093
580.047	62.470
581.248	64.923
582.698	60.464
584.072	59.413
585.348	55.730
586.722	50.516
587.973	60.040
589.072	69.451
590.422	57.482
591.823	53.790
593.049	59.107
594.374	55.452
595.747	61.407
596.998	64.795
598.350	52.763
599.673	49.060
600.823	52.350
602.102	50.008
603.476	49.022
604.824	51.051
606.049	52.318
607.399	49.326
608.847	48.725
610.121	49.766
611.421	47.478
612.649	48.240
613.851	48.361
615.199	43.511
616.621	43.225
617.922	47.988
619.123	48.493
620.448	46.914
621.824	47.388
623.074	45.582
624.397	42.121
625.797	46.929
627.073	49.127
628.274	43.922
629.650	42.124
630.975	42.413
632.225	41.061
633.649	44.105
634.873	50.199
636.097	47.532
637.521	44.042
638.872	45.755
640.049	40.882
641.422	38.086
642.773	45.457
643.999	46.963
645.223	38.179
646.498	38.431
647.873	42.255
649.198	37.962
650.574	39.908
651.823	44.515
653.023	39.443
654.398	35.655
655.798	37.638
657.049	34.818
658.399	33.722
659.725	37.040
660.946	34.746
662.344	29.687
663.647	34.142
664.875	38.204
666.199	36.227
667.549	36.007
668.876	36.885
670.199	33.613
671.498	32.726
672.800	35.183
674.025	34.799
675.372	32.497
676.821	31.286
678.024	30.538
679.274	28.748
680.672	31.218
681.922	34.300
683.147	33.087
684.497	32.251
685.846	31.569
687.246	30.280
688.647	32.503
689.872	35.476
690.974	34.328
692.199	29.773
693.598	30.365
694.971	33.094
696.298	30.591
697.548	30.702
698.798	32.735
700.149	29.308
701.599	27.162
702.898	29.436
704.072	28.834
705.398	28.448
706.722	29.361
708.045	27.389
709.423	24.585
710.700	27.382
711.949	28.679
713.322	24.849
714.671	26.828
715.873	27.082
717.024	22.139
718.448	23.118
719.797	25.570
721.121	22.749
722.597	23.500
723.723	26.303
724.947	25.298
726.447	22.893
727.724	24.030
728.950	24.361
730.298	20.999
731.548	22.723
732.797	24.295
734.072	20.332
735.449	20.734
736.774	21.763
737.997	20.124
739.396	20.864
740.722	21.585
742.048	19.650
743.472	17.985
744.697	20.132
745.874	20.105
747.125	15.784
748.449	15.006
749.749	15.804
750.974	11.390
752.423	9.442
753.948	10.214
755.324	9.369
756.699	13.142
757.973	17.640
759.197	15.633
760.647	15.500
761.972	18.198
763.074	17.400
764.473	16.485
765.848	18.977
766.949	19.209
768.324	17.102
769.773	18.828
770.921	18.796
772.173	15.827
773.624	17.159
774.872	19.575
776.096	17.485
777.446	17.918
778.649	20.678
779.924	18.048
781.372	16.018
782.722	18.075
783.921	17.866
785.269	16.269
786.695	16.717
787.873	16.415
789.123	14.413
790.573	15.896
791.848	18.194
793.047	15.385
794.470	15.941
795.772	18.590
797.023	15.107
798.470	14.240
799.770	18.033
800.997	17.620
802.349	14.896
803.598	16.252
804.749	16.714
806.099	14.563
807.548	16.592
808.774	16.996
810.100	13.781
811.500	15.429
812.698	16.725
814.046	14.100
815.397	14.020
816.621	16.010
818.046	14.723
819.473	13.997
820.649	15.433
821.797	15.246
823.147	15.054
824.523	15.761
825.823	15.008
827.099	13.427
828.423	14.603
829.647	16.127
830.972	14.348
832.321	12.694
833.522	14.449
834.825	14.061
836.225	12.550
837.548	15.567
838.648	14.583
839.972	11.737
841.472	13.715
842.674	12.811
843.948	11.355
845.372	13.237
846.598	14.070
847.947	12.153
849.371	11.411
850.572	13.628
851.897	13.798
853.346	12.248
854.546	12.949
855.849	11.703
857.274	9.853
858.597	12.219
859.699	12.506
860.899	11.726
862.350	13.919
863.650	13.035
864.946	10.871
866.295	11.406
867.595	12.598
868.921	12.159
870.297	11.497
871.521	11.599
872.822	11.410
874.350	11.457
875.648	13.193
876.722	12.977
878.075	11.665
879.424	12.565
880.622	11.951
881.923	11.461
883.323	12.777
884.623	13.413
885.873	11.912
887.221	11.445
888.521	11.497
889.947	10.261
891.372	10.405
892.572	11.889
893.672	11.334
895.021	10.082
896.496	9.758
897.673	9.399
898.949	11.141
900.398	12.367
901.598	11.616
902.923	9.553
904.322	9.267
905.599	10.729
906.976	10.912
908.201	11.245
909.402	11.740
910.600	10.940
911.899	9.777
913.323	9.848
914.648	9.623
916.001	9.946
917.326	10.023
918.522	9.628
919.922	9.346
921.325	9.204
922.550	9.912
923.900	9.639
925.124	8.855
926.322	9.778
927.748	8.922
929.073	9.195
930.396	10.694
931.598	10.016
932.823	8.912
934.297	8.804
935.547	8.967
936.824	9.268
938.200	9.231
939.424	8.855
940.624	7.960
941.972	7.027
943.348	8.428
944.749	8.196
945.997	7.993
947.322	8.979
948.672	8.257
949.921	7.509
951.323	7.951
952.575	7.984
953.798	8.247
955.148	8.440
956.373	8.664
957.723	7.495
959.223	6.949
960.498	8.290
961.747	7.940
962.973	7.958
964.200	8.705
965.551	7.277
966.925	6.497
968.199	7.724
969.424	8.170
970.872	7.335
972.222	6.923
973.424	6.921
974.822	6.474
976.121	6.875
977.348	7.803
978.573	7.267
979.899	6.685
981.373	6.873
982.548	6.484
983.799	6.754
985.148	6.335
986.350	5.104
987.800	4.177
989.349	4.106
990.627	5.131
991.876	5.637
993.098	5.526
994.321	6.009
995.820	5.561
997.170	5.386
998.320	6.577
999.572	6.239
1000.898	5.945
1002.249	6.656
1003.598	5.993
1004.923	6.328
1006.198	7.017
1007.474	6.358
1008.799	6.076
1010.149	6.415
1011.374	7.183
1012.624	6.543
1013.923	5.804
1015.272	6.347
1016.573	6.021
1017.921	6.274
1019.273	6.933
1020.523	5.827
1021.922	5.380
1023.301	6.081
1024.527	6.485
1025.747	6.608
1026.972	6.629
1028.225	6.200
1029.728	5.506
1030.975	5.891
1032.198	6.761
1033.524	6.118
1034.751	5.875
1036.124	6.209
1037.396	5.755
1038.648	5.910
1040.001	5.960
1041.227	5.874
1042.573	6.001
1044.047	5.339
1045.298	5.189
1046.548	5.228
1047.897	4.833
1049.221	5.052
1050.346	4.638
1051.598	4.391
1053.075	4.775
1054.323	4.654
1055.672	4.759
1057.021	5.264
1058.270	4.852
1059.645	4.687
1061.022	5.252
1062.275	5.029
1063.625	4.479
1064.850	4.875
1065.948	5.334
1067.299	4.480
1068.698	4.433
1070.048	5.195
1071.248	5.021
1072.597	4.816
1073.922	4.803
1075.095	4.247
1076.495	3.968
1077.822	4.658
1078.923	4.934
1080.148	4.418
1081.471	4.272
1082.797	3.836
1084.047	3.328
1085.424	3.791
1086.649	4.099
1087.748	3.406
1089.098	2.774
1090.396	2.652
1091.671	2.229
1092.822	1.551
1093.998	1.047
1095.225	0.557
1097.197	0.204
1099.446	0.201
1100.871	0.490
1102.197	0.876
1103.400	1.333
1104.550	1.935
1105.822	2.071
1106.970	2.071
1108.174	2.269
1109.500	2.219
1110.721	1.833
1111.970	1.477
1113.347	1.317
1114.875	1.413
1116.301	1.852
1117.549	2.492
1118.874	2.747
1120.098	3.022
1121.322	3.411
1122.674	3.159
1123.923	3.233
1125.147	3.317
1126.373	3.394
1127.696	3.558
1129.147	3.392
1130.401	3.359
1131.674	3.474
1133.023	3.552
1134.223	3.606
1135.473	3.173
1136.822	3.020
1138.072	3.254
1139.321	3.162
1140.549	3.296
1141.802	3.448
1143.125	3.118
1144.573	2.964
1145.949	3.183
1147.199	2.870
1148.322	2.432
1149.547	2.264
1150.873	2.051
1152.097	1.690
1153.473	1.485
1154.773	1.453
1156.023	1.309
1157.350	1.005
1158.500	0.765
1159.623	0.582
1160.871	0.305
1162.971	0.117
1165.447	0.182
1166.895	0.522
1167.944	0.926
