202.424	524.923
203.800	389.731
205.349	423.950
206.523	501.652
207.822	387.867
209.297	447.400
210.448	547.235
211.422	464.136
212.924	432.116
214.449	511.640
215.672	427.631
217.096	412.427
218.273	471.860
219.348	443.923
220.948	384.838
222.472	400.687
223.570	448.056
224.923	395.096
226.249	426.859
227.375	475.795
228.500	338.896
229.998	336.976
231.496	459.610
232.447	409.371
233.823	383.726
235.373	386.136
236.524	359.709
237.972	386.758
239.398	448.490
240.499	460.544
241.898	395.163
243.322	319.760
244.573	300.672
246.023	281.752
247.297	324.930
248.397	404.378
249.546	317.406
250.922	283.576
252.471	323.115
253.696	286.465
255.046	331.978
256.297	356.241
257.273	318.465
258.847	274.190
260.272	251.925
261.422	307.501
262.974	289.614
264.249	283.473
265.348	321.192
266.474	263.296
267.824	273.988
269.423	311.680
270.572	279.593
271.847	289.744
273.198	306.719
274.325	295.585
275.899	314.573
277.372	313.415
278.448	293.660
279.899	282.443
281.249	294.186
282.300	297.598
283.873	252.901
285.296	250.613
286.321	290.508
287.548	248.358
288.923	229.272
290.249	259.386
291.399	224.908
292.823	247.485
294.300	309.225
295.399	306.788
296.822	258.385
298.173	249.989
299.373	260.164
300.897	238.199
302.246	281.828
303.347	320.932
304.397	255.905
305.747	213.949
307.225	224.019
308.600	201.633
309.998	225.009
311.125	265.761
312.226	233.270
313.724	175.647
315.199	174.513
316.400	224.385
317.526	199.827
318.774	208.445
320.145	229.646
321.421	176.523
322.873	183.420
324.299	223.607
325.449	197.551
326.796	192.919
328.145	210.151
329.371	186.560
330.873	169.296
332.171	195.700
333.295	214.644
334.771	190.601
336.122	206.149
337.322	206.252
338.822	149.359
340.123	171.719
341.124	230.628
342.323	194.947
343.750	168.895
345.024	178.228
346.197	166.918
347.796	180.258
349.272	215.328
350.372	211.001
351.773	176.161
353.198	165.531
354.299	167.947
355.623	168.891
356.973	208.084
358.074	225.344
359.276	182.393
360.750	175.975
362.196	198.961
363.470	168.198
364.796	160.431
366.022	188.963
367.224	162.797
368.748	131.798
370.148	157.141
371.248	174.639
372.623	158.089
373.973	175.468
375.072	176.734
376.426	126.831
377.925	137.300
379.199	172.347
380.447	141.224
381.797	140.537
383.023	175.108
384.248	149.766
385.748	125.734
387.148	155.819
388.272	165.434
389.620	136.981
390.973	139.603
392.123	142.215
393.522	116.743
394.998	139.661
396.224	165.018
397.299	135.297
398.700	131.049
400.125	147.884
401.324	148.461
402.699	144.132
404.075	158.478
405.273	173.298
406.748	134.412
408.149	126.445
409.274	147.890
410.623	126.649
411.873	132.204
413.100	150.771
414.324	119.245
415.724	121.001
417.124	137.912
418.323	117.738
419.698	117.668
421.072	133.277
422.273	129.350
423.649	113.785
424.949	112.243
426.174	116.219
427.648	116.588
429.023	132.799
430.224	134.513
431.470	104.632
432.845	104.483
434.223	128.810
435.473	128.641
436.824	115.653
438.149	125.862
439.273	114.824
440.673	98.410
442.025	119.133
443.224	129.503
444.723	113.614
446.024	118.099
447.147	122.114
448.621	103.155
449.972	111.022
451.076	128.473
452.326	105.879
453.726	103.356
454.975	120.592
456.300	105.923
457.749	101.756
458.997	115.187
460.150	112.685
461.650	98.895
462.997	103.888
464.097	109.526
465.549	99.768
466.899	108.905
468.048	120.987
469.300	94.754
470.674	92.325
472.048	111.512
473.373	99.710
474.721	88.216
476.097	94.078
477.223	95.486
478.573	88.234
479.948	97.511
481.074	109.090
482.425	91.754
483.823	96.370
485.071	109.872
486.297	92.497
487.647	92.325
