1	200.000	-173.940	199.997
2	200.050	-174.086	199.999
3	200.100	-178.799	200.016
4	200.150	-197.051	200.043
5	200.200	-244.041	200.082
6	200.250	-297.529	200.123
7	200.300	-296.393	200.171
8	200.350	-248.266	200.221
9	200.400	-186.265	200.269
10	200.450	-148.599	200.324
11	200.500	-135.957	200.371
12	200.550	-125.120	200.423
13	200.600	-120.998	200.470
14	200.650	-115.548	200.522
15	200.700	-103.699	200.570
16	200.750	-97.112	200.625
17	200.800	-53.887	200.672
18	200.850	122.635	200.720
19	200.900	232.047	200.773
20	200.950	243.471	200.823
21	201.000	232.424	200.870
22	201.050	215.643	200.926
23	201.100	226.912	200.972
24	201.150	248.572	201.028
25	201.200	282.098	201.076
26	201.250	337.987	201.124
27	201.300	409.450	201.173
28	201.350	440.946	201.224
29	201.400	345.092	201.278
30	201.450	209.832	201.317
31	201.500	117.829	201.371
32	201.550	69.081	201.422
33	201.600	76.424	201.474
34	201.650	105.259	201.522
35	201.700	142.194	201.568
36	201.750	165.942	201.621
37	201.800	177.570	201.672
38	201.850	206.057	201.727
39	201.900	97.172	201.772
40	201.950	-69.024	201.822
41	202.000	-133.598	201.873
42	202.050	-137.153	201.924
43	202.100	-117.935	201.972
44	202.150	-86.881	202.020
45	202.200	-74.641	202.072
46	202.250	-97.142	202.126
47	202.300	-159.538	202.176
48	202.350	-276.937	202.224
49	202.400	-435.349	202.273
50	202.450	-492.189	202.326
51	202.500	-372.090	202.373
52	202.550	-261.528	202.425
53	202.600	-206.499	202.471
54	202.650	-189.757	202.524
55	202.700	-210.846	202.575
56	202.750	-250.318	202.622
57	202.800	-293.455	202.674
58	202.850	-310.701	202.724
59	202.900	-267.917	202.769
60	202.950	-131.108	202.822
61	203.000	19.735	202.874
62	203.050	80.390	202.920
63	203.100	57.658	202.968
64	203.150	30.979	203.026
65	203.200	31.996	203.073
66	203.250	44.271	203.127
67	203.300	69.701	203.173
68	203.350	137.522	203.224
69	203.400	246.293	203.273
70	203.450	339.777	203.320
71	203.500	332.965	203.368
72	203.550	270.239	203.421
73	203.600	222.232	203.474
74	203.650	191.675	203.525
75	203.700	185.192	203.567
76	203.750	186.584	203.623
77	203.800	175.088	203.672
78	203.850	161.558	203.719
79	203.900	159.341	203.772
80	203.950	133.391	203.823
81	204.000	80.746	203.877
82	204.050	30.982	203.929
83	204.100	14.599	203.969
84	204.150	13.300	204.019
85	204.200	18.582	204.070
86	204.250	21.072	204.123
87	204.300	11.726	204.173
88	204.350	7.846	204.221
89	204.400	13.593	204.270
90	204.450	18.325	204.323
91	204.500	17.500	204.372
92	204.550	4.240	204.425
93	204.600	-14.924	204.471
94	204.650	-19.092	204.526
95	204.700	-12.292	204.570
96	204.750	-20.439	204.624
97	204.800	-35.758	204.670
98	204.850	-51.906	204.720
99	204.900	-73.053	204.773
100	204.950	-94.657	204.825
101	205.000	-105.490	204.871
102	205.050	-111.883	204.921
