202.175	483.765
203.101	339.354
204.674	363.357
206.324	474.289
207.623	368.486
208.995	395.513
210.148	481.210
211.249	423.425
212.722	373.532
214.147	463.434
215.399	413.247
216.950	365.822
218.049	443.507
219.097	431.450
220.893	337.305
222.470	319.024
223.496	366.508
224.796	313.843
226.075	385.712
227.123	454.066
228.222	295.586
229.796	276.033
231.345	391.332
232.348	341.317
233.797	289.554
235.348	329.164
236.474	315.834
238.022	305.813
239.545	384.463
240.598	393.146
241.950	314.913
243.299	251.950
244.548	232.441
246.072	242.982
247.374	291.991
248.398	370.574
249.772	275.963
251.148	205.135
252.400	245.988
253.625	199.873
254.947	232.399
256.447	275.296
257.649	222.054
259.025	220.732
260.623	259.823
261.873	236.929
263.198	231.296
264.572	246.220
265.749	212.587
267.249	202.189
268.624	214.013
269.698	218.079
271.222	196.100
272.721	199.311
273.798	221.214
274.847	174.975
276.171	179.549
277.747	201.789
278.946	161.050
280.221	193.945
281.621	257.228
282.721	218.200
284.270	187.416
285.819	223.175
286.922	200.428
288.349	158.357
289.797	172.104
290.947	168.151
292.496	150.862
293.996	196.608
295.049	235.324
296.422	176.145
297.796	158.718
298.898	168.573
300.323	124.814
301.746	175.624
302.845	238.192
303.920	200.630
305.298	164.346
306.874	153.261
308.146	144.937
309.520	142.406
310.872	169.512
311.997	167.026
313.422	122.218
314.972	129.426
316.273	175.292
317.399	162.622
318.725	151.858
320.148	153.108
321.322	123.414
322.698	144.232
324.073	176.924
325.147	152.138
326.525	144.968
328.076	157.823
329.348	138.248
330.749	120.257
332.123	148.862
333.247	161.637
334.673	141.547
336.000	173.183
337.301	170.830
338.898	130.144
340.222	146.128
341.273	161.205
342.470	133.188
343.969	126.972
345.346	140.818
346.349	122.950
347.701	137.000
349.101	169.341
350.350	151.291
351.851	143.668
353.250	153.489
354.448	146.028
355.820	141.470
357.172	172.415
358.274	171.122
359.696	116.161
361.071	119.790
362.272	156.723
363.773	134.588
365.122	131.553
366.321	150.427
367.550	121.979
368.976	120.821
370.349	143.499
371.422	126.461
372.823	116.480
374.224	132.793
375.422	120.698
377.046	101.722
378.472	116.982
379.573	131.332
380.972	115.127
382.321	115.967
383.498	122.392
384.822	95.852
386.298	103.870
387.500	119.762
388.547	98.723
390.071	96.854
391.573	113.160
392.772	104.330
394.173	101.808
395.449	127.686
396.622	128.814
398.099	105.500
399.472	112.175
400.770	120.488
402.298	100.673
403.625	109.831
404.723	119.878
405.796	91.364
407.198	88.381
408.623	99.107
409.724	93.701
411.100	104.804
412.473	113.593
413.798	103.119
415.373	97.098
416.673	96.814
417.824	89.462
419.324	82.215
420.722	98.344
421.822	98.740
423.173	74.797
424.499	79.566
425.774	93.792
427.301	86.279
428.651	85.965
429.799	89.584
430.999	74.124
432.425	74.561
433.999	90.332
435.297	91.548
436.621	80.404
437.946	81.446
439.073	75.201
440.498	57.643
441.873	69.845
443.000	83.038
444.576	71.505
445.924	75.660
446.996	82.723
448.520	68.011
449.949	69.120
451.152	80.440
452.299	66.534
453.647	71.033
454.973	84.560
456.297	70.759
457.822	64.559
459.122	67.651
460.173	64.136
461.601	57.437
463.049	61.083
464.148	65.643
465.523	64.956
466.873	72.676
468.000	73.054
469.324	55.073
470.822	57.604
472.221	67.334
473.471	61.140
474.872	64.427
476.224	71.933
477.321	57.955
478.846	53.649
480.373	68.176
481.449	65.846
482.823	52.493
484.195	54.767
