202.396	508.554
203.493	571.522
204.695	476.528
206.272	380.553
207.724	454.266
209.075	395.754
210.623	329.394
211.797	443.824
212.972	475.717
214.472	406.369
215.925	468.199
216.900	437.670
218.324	337.076
219.822	454.261
220.922	506.910
222.077	350.636
223.702	302.572
225.300	389.709
226.598	338.606
227.900	396.232
229.000	469.928
230.123	350.370
231.749	332.482
233.224	442.250
234.198	444.768
235.649	380.802
237.222	350.101
238.448	336.131
239.876	361.840
241.326	421.738
242.451	433.177
243.876	367.940
245.299	302.510
246.545	293.118
248.020	281.007
249.320	317.456
250.446	391.177
251.596	303.556
252.972	265.866
254.548	317.307
255.774	282.233
257.125	335.431
258.526	366.451
259.575	287.583
261.098	260.521
262.798	265.902
263.874	298.374
265.201	304.909
266.600	299.537
267.725	300.861
269.324	246.038
270.647	255.499
271.797	301.926
273.372	256.714
274.622	261.128
275.822	290.162
276.999	252.430
278.247	284.398
279.798	302.535
280.950	253.971
282.323	271.766
283.698	290.671
284.850	260.971
286.399	255.507
287.873	276.204
289.074	274.393
290.448	241.556
291.797	243.114
292.972	234.963
294.523	216.104
295.948	269.030
297.047	302.715
298.147	231.043
299.599	216.233
301.098	237.351
302.399	188.995
303.777	219.651
305.000	275.832
306.123	253.814
307.525	219.373
309.125	200.662
310.372	202.709
311.670	207.481
313.022	242.231
314.222	245.661
315.646	177.676
317.148	163.630
318.400	207.902
319.549	198.417
320.846	216.855
322.196	225.873
323.497	169.784
324.972	175.997
326.372	213.886
327.523	192.610
328.900	187.002
330.251	203.297
331.474	182.580
332.997	166.790
334.374	190.857
335.500	205.188
336.923	185.361
338.274	200.913
339.474	199.389
341.096	159.220
342.497	177.651
343.373	204.106
344.598	162.878
346.147	155.665
347.524	170.065
348.723	147.300
350.120	177.466
351.469	225.915
352.668	194.207
354.095	170.224
355.523	190.888
356.724	176.251
358.072	161.796
359.448	194.917
360.673	185.947
362.125	139.196
363.526	149.749
364.700	181.312
366.099	165.537
367.544	172.708
368.719	191.186
369.848	146.112
371.274	140.988
372.774	164.050
374.147	143.429
375.547	149.782
376.773	170.379
377.871	140.104
379.372	129.479
380.898	156.689
382.021	155.811
383.397	144.230
384.773	153.769
385.971	147.788
387.571	113.646
388.997	131.849
390.122	159.365
391.446	131.400
392.824	128.607
394.074	138.662
395.222	120.543
396.646	131.925
397.997	155.573
399.197	142.315
400.696	134.410
402.100	143.555
403.348	145.179
404.720	140.244
406.071	149.391
407.297	165.477
408.597	127.813
409.996	118.709
411.349	142.747
412.699	122.402
413.947	125.246
415.198	142.116
416.423	111.893
417.823	114.728
419.347	136.332
420.672	113.682
422.049	113.301
423.299	130.106
424.471	121.456
425.997	112.724
427.450	117.404
428.550	114.523
429.898	109.692
431.372	125.656
432.598	124.321
433.898	95.831
435.295	98.257
436.520	123.202
437.750	113.086
439.225	111.064
440.621	119.722
441.895	102.100
443.247	101.388
444.597	114.387
445.796	111.818
447.147	113.492
448.548	127.598
449.823	109.390
451.298	95.436
452.647	121.390
453.772	125.939
455.173	105.352
456.548	106.404
457.650	108.608
459.024	105.386
460.524	115.848
461.774	118.207
463.024	95.714
464.400	98.040
465.748	122.037
467.072	107.372
468.449	97.234
469.724	106.688
470.848	94.157
472.347	91.702
473.846	104.095
475.047	96.733
476.323	82.164
477.598	89.121
478.900	101.486
480.274	88.333
481.671	94.826
482.997	110.862
484.325	90.898
485.752	90.487
487.025	104.083
488.247	92.650
489.598	91.896
490.824	95.653
492.171	82.553
493.697	78.404
494.976	89.364
496.201	88.669
497.574	80.696
498.947	85.055
500.197	88.506
501.575	77.173
503.049	83.963
504.273	95.138
505.524	82.644
506.896	80.446
508.147	83.800
509.525	74.184
510.923	75.100
512.047	86.561
513.373	80.754
514.847	73.152
516.122	75.905
517.399	70.575
518.748	66.422
520.096	80.375
521.446	77.643
522.772	69.751
524.025	75.294
525.326	72.158
526.798	69.012
528.173	75.025
529.323	77.545
530.548	69.024
531.923	66.631
533.274	72.673
534.624	73.072
536.021	71.187
537.272	76.820
538.499	73.113
539.874	67.156
541.248	73.150
542.471	71.904
543.847	65.499
545.223	68.119
546.347	63.693
547.723	52.823
549.196	56.401
550.422	59.169
551.649	49.882
552.999	44.389
554.323	40.410
555.673	29.130
557.172	20.752
558.646	22.154
560.123	27.203
561.623	34.808
562.897	42.905
564.148	44.902
565.500	47.197
566.850	53.620
568.075	56.768
569.348	52.561
570.722	51.381
571.948	56.689
573.173	55.359
574.649	54.302
575.923	55.847
577.122	51.806
578.623	52.682
579.923	61.603
581.123	63.100
582.599	57.848
583.999	57.816
585.249	55.245
586.622	50.856
587.870	57.741
588.971	63.386
590.325	53.610
591.800	53.951
593.071	57.511
594.370	52.709
595.720	60.007
597.046	62.561
598.398	53.380
599.749	52.048
601.023	50.745
602.323	46.899
603.799	49.376
605.123	50.627
606.247	47.700
607.622	46.013
609.022	49.228
610.298	52.086
611.650	49.645
613.025	49.474
614.349	50.859
615.675	46.811
