1	200.000	549.533	199.997
2	200.050	548.420	199.999
3	200.100	555.756	200.018
4	200.150	559.912	200.043
5	200.200	520.999	200.084
6	200.250	444.578	200.126
7	200.300	389.773	200.175
8	200.350	380.819	200.218
9	200.400	424.214	200.273
10	200.450	402.411	200.322
11	200.500	304.053	200.374
12	200.550	238.646	200.420
13	200.600	231.495	200.475
14	200.650	246.483	200.524
15	200.700	154.565	200.572
16	200.750	20.409	200.624
17	200.800	-27.099	200.674
18	200.850	2.276	200.719
19	200.900	-5.447	200.771
20	200.950	-59.940	200.820
21	201.000	-102.723	200.869
22	201.050	-83.765	200.923
23	201.100	-30.894	200.972
24	201.150	-23.228	201.023
25	201.200	-39.618	201.071
26	201.250	-62.616	201.122
27	201.300	-80.848	201.173
28	201.350	-71.244	201.222
29	201.400	-62.190	201.271
30	201.450	-86.415	201.324
31	201.500	-115.193	201.372
32	201.550	-162.874	201.428
33	201.600	-190.831	201.476
34	201.650	-209.043	201.524
35	201.700	-256.698	201.571
36	201.750	-331.928	201.623
37	201.800	-386.363	201.674
38	201.850	-390.848	201.722
39	201.900	-383.155	201.771
40	201.950	-397.585	201.826
41	202.000	-421.214	201.879
42	202.050	-446.383	201.921
43	202.100	-447.993	201.974
44	202.150	-410.850	202.023
45	202.200	-361.933	202.071
46	202.250	-298.801	202.118
47	202.300	-265.897	202.176
48	202.350	-267.283	202.223
49	202.400	-210.139	202.270
50	202.450	-100.319	202.322
51	202.500	10.119	202.372
52	202.550	71.911	202.418
53	202.600	113.949	202.475
54	202.650	245.996	202.527
55	202.700	396.884	202.569
56	202.750	435.951	202.622
57	202.800	440.097	202.674
58	202.850	496.653	202.726
59	202.900	564.470	202.773
60	202.950	569.115	202.818
61	203.000	520.990	202.874
62	203.050	454.580	202.923
63	203.100	403.857	202.971
64	203.150	390.427	203.022
65	203.200	386.411	203.074
66	203.250	335.401	203.122
67	203.300	295.656	203.172
68	203.350	312.397	203.222
69	203.400	360.210	203.272
70	203.450	363.941	203.322
71	203.500	311.887	203.372
72	203.550	267.162	203.424
73	203.600	220.189	203.471
74	203.650	139.233	203.524
75	203.700	63.449	203.572
76	203.750	-22.966	203.624
77	203.800	-96.037	203.675
78	203.850	-137.328	203.726
79	203.900	-195.146	203.770
80	203.950	-243.189	203.823
81	204.000	-293.295	203.875
82	204.050	-366.369	203.922
83	204.100	-428.760	203.974
84	204.150	-502.311	204.022
85	204.200	-537.535	204.079
86	204.250	-572.968	204.121
87	204.300	-573.930	204.167
88	204.350	-497.751	204.221
89	204.400	-422.776	204.273
90	204.450	-421.053	204.324
91	204.500	-412.624	204.369
92	204.550	-408.737	204.424
93	204.600	-402.121	204.471
94	204.650	-343.882	204.525
95	204.700	-280.662	204.576
96	204.750	-218.884	204.623
97	204.800	-170.574	204.677
98	204.850	-88.255	204.722
99	204.900	22.070	204.773
100	204.950	77.447	204.822
101	205.000	117.535	204.871
102	205.050	170.276	204.927
103	205.100	237.319	204.975
104	205.150	307.090	205.021
105	205.200	331.930	205.067
106	205.250	339.781	205.122
107	205.300	364.493	205.175
108	205.350	379.127	205.223
109	205.400	368.529	205.270
110	205.450	315.697	205.323
111	205.500	267.411	205.377
112	205.550	245.928	205.421
113	205.600	223.025	205.468
114	205.650	193.018	205.524
115	205.700	157.375	205.572
116	205.750	130.189	205.620
117	205.800	127.153	205.670
118	205.850	145.331	205.718
119	205.900	146.831	205.772
120	205.950	120.597	205.824
121	206.000	95.782	205.873
122	206.050	84.137	205.921
123	206.100	93.998	205.970
124	206.150	104.386	206.023
125	206.200	95.575	206.073
126	206.250	84.462	206.125
127	206.300	97.092	206.174
128	206.350	116.391	206.219
129	206.400	120.257	206.272
130	206.450	67.797	206.322
131	206.500	12.910	206.369
132	206.550	-20.729	206.425
133	206.600	-42.902	206.477
134	206.650	-43.583	206.524
135	206.700	-63.492	206.572
136	206.750	-88.904	206.621
137	206.800	-101.355	206.672
138	206.850	-110.418	206.723
139	206.900	-134.930	206.772
140	206.950	-199.877	206.818
141	207.000	-236.641	206.873
142	207.050	-218.067	206.924
143	207.100	-219.106	206.974
144	207.150	-269.043	207.026
145	207.200	-322.274	207.071
146	207.250	-327.236	207.125
147	207.300	-299.556	207.177
148	207.350	-322.242	207.227
149	207.400	-377.458	207.277
150	207.450	-381.980	207.322
151	207.500	-330.036	207.370
152	207.550	-281.832	207.422
153	207.600	-265.175	207.468
154	207.650	-269.397	207.523
155	207.700	-250.929	207.573
156	207.750	-218.110	207.623
157	207.800	-185.450	207.670
158	207.850	-138.351	207.721
159	207.900	-100.218	207.767
160	207.950	-27.514	207.823
161	208.000	180.880	207.872
162	208.050	327.844	207.923
163	208.100	329.306	207.976
164	208.150	334.530	208.026
165	208.200	402.817	208.077
166	208.250	526.551	208.126
167	208.300	519.426	208.171
168	208.350	459.334	208.224
169	208.400	415.925	208.271
170	208.450	432.570	208.323
171	208.500	508.848	208.371
172	208.550	464.655	208.424
173	208.600	341.062	208.474
174	208.650	290.475	208.522
175	208.700	303.576	208.570
176	208.750	321.393	208.622
177	208.800	214.264	208.675
178	208.850	78.716	208.721
179	208.900	42.879	208.774
180	208.950	47.956	208.822
181	209.000	31.764	208.873
182	209.050	-32.721	208.924
183	209.100	-111.656	208.973
184	209.150	-147.386	209.022
185	209.200	-159.352	209.074
186	209.250	-180.940	209.122
187	209.300	-200.248	209.172
188	209.350	-241.097	209.227
189	209.400	-257.712	209.273
190	209.450	-229.345	209.324
191	209.500	-207.952	209.375
192	209.550	-185.652	209.421
193	209.600	-187.256	209.469
